gene,importance,mean_non_msi_h,mean_msi_h,higher_in
CBLIF,0.0,3.147924528415143,3.100457013465224,Non-MSI-H
RGMB-AS1,0.0,3.8292496188240404,3.9917752984189154,MSI-H
LY96,0.0,3.9658677428756683,4.182538627793496,MSI-H
MAP2,0.0,3.5568677293296984,3.687721514076608,MSI-H
FPR2,0.0,3.02576040021708,4.125575330866693,MSI-H
CHSY3,0.0,4.009834959213494,4.011422801088986,MSI-H
EPYC,0.0,2.3777161670819766,2.8586771211498943,MSI-H
SMKR1,0.0,3.924562038639104,3.6322897997697834,Non-MSI-H
LOC651337,0.0,3.9406412484116755,4.001923717759999,MSI-H
CA7,0.0,3.3825336949696334,2.9700377830378004,Non-MSI-H
DUXAP8,0.0,3.3995694862400274,2.8749528800368296,Non-MSI-H
SSTR5-AS1,0.0,2.5752869981652187,3.2360132049633807,MSI-H
IGHV1-58,0.0,3.0128456151510776,2.9994143287103396,Non-MSI-H
ZNF256,0.0,3.907582794451476,3.252023783050347,Non-MSI-H
PTPRD-AS1,0.0,3.95715930215387,1.732935172782326,Non-MSI-H
CR1,0.0,3.408707903310318,3.968701422600959,MSI-H
LINC01091,0.0,3.9745778086113406,3.518192310693428,Non-MSI-H
SULT1E1,0.0,2.203891430597624,2.2924418885243094,MSI-H
CD28,0.0,3.9195165971353463,4.0821161112312465,MSI-H
TRPC1,0.0,3.9897525211421074,3.7564498954510954,Non-MSI-H
TMEM132C,0.0,2.2887742126921453,1.343281530894075,Non-MSI-H
PWP2,0.0,3.4762447556034988,3.5170955202116554,MSI-H
ZFPM2,0.0,3.7940394669686244,3.6586733198721126,Non-MSI-H
LANCL3,0.0,3.9927473681782626,3.841005214752023,Non-MSI-H
KCNJ15,0.0,3.3645242475813606,3.984784970326622,MSI-H
RASSF9,0.0,3.785620871976024,3.1561573655376916,Non-MSI-H
FAM198B-AS1,0.0,3.6260182861151664,2.8461034052275545,Non-MSI-H
PCDHB10,0.0,4.012408638268365,4.0292262711599856,MSI-H
CASQ2,0.0,2.625620613318007,1.9852680736158865,Non-MSI-H
CCR2,0.0,3.6517548418358743,4.02120816214487,MSI-H
IGHJ3,0.0,3.0523032554458904,3.140829141305077,MSI-H
PARP15,0.0,3.8901482847318447,3.8421338296854093,Non-MSI-H
BMPER,0.0,3.3214617443864927,2.8258230802325617,Non-MSI-H
KIF5C,0.0,3.7138178534888473,3.5447776482745748,Non-MSI-H
SALL2,0.0,3.931916049848487,3.6075114689849777,Non-MSI-H
TTLL6,0.0,3.8512972245599353,4.069493689809099,MSI-H
PYURF,0.0,4.2055707527253015,4.016197986663244,Non-MSI-H
OSBPL6,0.0,3.5584673801003572,3.736150135373308,MSI-H
AATBC,0.0,3.9904262747299826,3.628294406615223,Non-MSI-H
MEOX1,0.0,3.7806617912540963,3.6837078387893345,Non-MSI-H
HOMER2,0.0,3.348687040666741,3.978806927204583,MSI-H
LY6D,0.0,1.97668541553072,2.4459764595078024,MSI-H
ADAMTS16,0.0,3.3359065671388004,3.4197958437669915,MSI-H
SPRR2D,0.0,1.5692262134531383,1.727679404789354,MSI-H
GABRB2,0.0,2.9974339339338014,2.432090761403758,Non-MSI-H
RPS16P1,0.0,3.7572897918294643,3.5842531283030494,Non-MSI-H
PDIA2,0.0,3.658412706228034,3.3243628663190155,Non-MSI-H
HOXC6,0.0,2.5965087377291916,4.5129144172193625,MSI-H
ZNF772,0.0,3.753973021055901,3.3292024783534817,Non-MSI-H
PRRT2,0.0,4.0182557724518,3.6122622559095205,Non-MSI-H
PDE1B,0.0,3.826272666340617,3.785361004019948,Non-MSI-H
SIGLEC12,0.0,3.5979362906467127,4.012787397547542,MSI-H
FLVCR1-DT,0.0,4.076874404388738,3.7699456394216124,Non-MSI-H
COL22A1,0.0,3.7228085002883002,3.6719879629616163,Non-MSI-H
CST6,0.0,2.4677552915840018,1.7880680042122834,Non-MSI-H
CXCR2,0.0,3.46706958733236,3.752392716148391,MSI-H
ALKAL1,0.0,3.8411537997528273,2.6488363198432,Non-MSI-H
RIBC2,0.0,4.01486760724508,3.812347524200796,Non-MSI-H
NCF1,0.0,3.825147118823226,4.413816305233101,MSI-H
SMTNL2,0.0,3.6762575725262554,2.5645549964603753,Non-MSI-H
ZNF542P,0.0,3.967131939891469,3.7688149391692347,Non-MSI-H
BVES,0.0,3.851899224512297,3.6709285234740228,Non-MSI-H
SCN4B,0.0,3.9914530650808526,3.446105939219955,Non-MSI-H
PDCD1LG2,0.0,3.6183359413399634,4.391986677457577,MSI-H
SIRPB2,0.0,3.7263851664036727,4.22778038480039,MSI-H
LOXL4,0.0,3.8739235302814845,3.8233022137047428,Non-MSI-H
RPL17P18,0.0,3.995039909565376,4.165371681728247,MSI-H
MT3,0.0,2.955528465149672,2.369855674176835,Non-MSI-H
MAPT,0.0,3.500762904164364,3.440056543559814,Non-MSI-H
LOC101928844,0.0,3.8983520869397825,3.6489891557406726,Non-MSI-H
AR,0.0,3.625549283501495,3.3504358692062377,Non-MSI-H
ZNF682,0.0,3.8741013364776427,3.117763215140693,Non-MSI-H
KRT75,0.0,3.0253182438365545,1.6768560173625358,Non-MSI-H
H1-3,0.0,1.5950130987616764,1.7936360835632337,MSI-H
SPRR2A,0.0,1.4720980453519563,1.4677088747140272,Non-MSI-H
ANK1,0.0,3.6471654840801118,4.11117511492055,MSI-H
GPR37,0.0,3.547419839807891,3.9251228692382907,MSI-H
CXCL17,0.0,2.1186633645171584,2.466855815031742,MSI-H
IGHV4-55,0.0,3.2158780314270983,3.14616629361198,Non-MSI-H
SYNC,0.0,3.715568078701306,3.7943045362737333,MSI-H
RPS4XP22,0.0,3.6007061140239274,3.7444242245887827,MSI-H
TUB,0.0,3.761698115073193,3.421900997049473,Non-MSI-H
BMP6,0.0,3.8381421885749942,3.740000893656843,Non-MSI-H
GTF2H4,0.0,4.1195907111311,3.9350541125401475,Non-MSI-H
NEURL3,0.0,3.9107545047733536,3.6549773948364956,Non-MSI-H
FCGR1A,0.0,3.679560926717633,4.4123926681112815,MSI-H
LAX1,0.0,3.663520945006815,3.801871689675003,MSI-H
FKBP1B,0.0,3.94389424914771,3.8346811045011187,Non-MSI-H
SIX4,0.0,3.4283655751941065,4.037346196785835,MSI-H
NANOS3,0.0,3.666514291560988,2.696267949219964,Non-MSI-H
KIF1A,0.0,2.7740219498959973,1.9103634725832692,Non-MSI-H
ARHGAP28,0.0,3.968009782862443,3.4976560492489916,Non-MSI-H
SIGLEC9,0.0,3.768890869497074,4.274432688017107,MSI-H
DCLK1,0.0,3.5672707725191635,3.225919517865495,Non-MSI-H
ALOX15,0.0,3.64075144505697,3.189715557710396,Non-MSI-H
COL24A1,0.0,3.526739447186733,3.7822261600599707,MSI-H
RPL8P3,0.0,3.3748422197043437,3.281653480396914,Non-MSI-H
CPT1B,0.0,3.968788046706306,3.866684908212114,Non-MSI-H
P2RX1,0.0,3.9301076176642007,3.7902536783056613,Non-MSI-H
ZNF695,0.0,3.9495298791522755,4.147418652010422,MSI-H
CD70,0.0,3.424034359837767,3.9219461590871214,MSI-H
ANGPTL1,0.0,2.9073081174939746,2.583069363155312,Non-MSI-H
PRSS1,0.0,2.1379185928771363,2.180661259900673,MSI-H
PTGFR,0.0,3.684650304304744,3.476191630194226,Non-MSI-H
FIRRE,0.0,3.4357158828623695,2.698237451591094,Non-MSI-H
MTRNR2L2,0.0,3.6986979956468002,3.0824147945188773,Non-MSI-H
TNNI3,0.0,3.3093357128874508,3.2452959401577517,Non-MSI-H
MUC16,0.0,2.0064356965011383,2.509619380726666,MSI-H
SIRPG,0.0,3.7826755601273927,4.32118202631279,MSI-H
TSPEAR,0.0,3.477858251149143,2.652811912432231,Non-MSI-H
EDA2R,0.0,3.6456009536028406,3.353900261704073,Non-MSI-H
PDCD1,0.0,3.7178246070665186,4.388878452706781,MSI-H
TLR6,0.0,3.737803409730243,4.1636076908067325,MSI-H
TRIM40,0.0,3.609938597148218,4.200977706890461,MSI-H
LILRB3,0.0,3.7037025007576156,4.283708251788552,MSI-H
ANKRD36BP2,0.0,3.2403416847759012,3.161187694619731,Non-MSI-H
FOLH1,0.0,3.8236413138447074,3.852270513969287,MSI-H
MAGEA11,0.0,1.6085906125551346,0.6776756952250053,Non-MSI-H
IGHV2-70D,0.0,2.3583251793290994,2.6455821720776798,MSI-H
BMP3,0.0,3.1008981765458006,2.1121126841458886,Non-MSI-H
PKD1L1,0.0,3.971588556574499,3.305411876243526,Non-MSI-H
ZNF665,0.0,3.983724916908517,3.0720626401742575,Non-MSI-H
RN7SL4P,0.0,2.019559562264445,2.1483845158592474,MSI-H
ESYT3,0.0,3.601947720126991,3.0438476054775285,Non-MSI-H
GLDN,0.0,3.8435301082130904,3.7518693490616823,Non-MSI-H
LINC00460,0.0,3.442411524852902,2.7838617389447315,Non-MSI-H
LOC100130111,0.0,3.439877287050899,2.6207320180525144,Non-MSI-H
ADAMTS8,0.0,3.8140799572017405,2.939713109609053,Non-MSI-H
JHY,0.0,3.7931142723797917,3.372666842013723,Non-MSI-H
TPTEP1,0.0,3.3998528364003064,3.4806896850946507,MSI-H
LRRC17,0.0,3.9250667586274535,3.663806260332751,Non-MSI-H
DNAH5,0.0,3.7254777646692614,3.92514909211759,MSI-H
HOXC11,0.0,1.9045519340503414,3.036856881495701,MSI-H
PKD1P4,0.0,4.033158219211745,3.5817856104972106,Non-MSI-H
KLHDC7A,0.0,3.5785219556082137,3.283014102697625,Non-MSI-H
GCNT2,0.0,3.649218381561121,3.851337189914581,MSI-H
PI3,0.0,6.991718282682347,7.405553987059938,MSI-H
RPS4Y1,0.0,5.202292048753484,4.848115225798417,Non-MSI-H
SOD3,0.0,7.71020773736891,7.329862732255681,Non-MSI-H
EMILIN1,0.0,7.789759951318019,7.659677158014136,Non-MSI-H
COL15A1,0.0,7.630269059042989,7.820045952559445,MSI-H
MSLN,0.0,7.0188896732077115,6.834726767410246,Non-MSI-H
IGKV4-1,0.0,6.765143183027454,6.818900571970928,MSI-H
CTSK,0.0,7.645347167650711,7.627174195982261,Non-MSI-H
PGGHG,0.0,7.631250544807058,6.94321752833336,Non-MSI-H
ITGA5,0.0,7.575789908603626,7.780005854529592,MSI-H
CENPF,0.0,7.793194487025826,7.710685872183253,Non-MSI-H
CXCL1,0.0,7.511425597550789,7.695234267724543,MSI-H
HLA-DRB5,0.0,7.22244659521484,7.939458115319885,MSI-H
TRHDE,0.0,3.745677471440144,2.6845752285005124,Non-MSI-H
TREH,0.0,3.8243891420666505,2.923234403694643,Non-MSI-H
RPL27P4,0.0,2.7670967257793606,2.71167238901938,Non-MSI-H
PART1,0.0,3.4861726071385992,2.486883240663695,Non-MSI-H
H2BC9,0.0,3.311949682432656,2.824805566093728,Non-MSI-H
ZNF354C,0.0,3.668621760989021,3.3344493592375177,Non-MSI-H
NPW,0.0,3.3671213127749002,3.0640559728447134,Non-MSI-H
C16orf74,0.0,3.6776345107569663,3.207087750820266,Non-MSI-H
RPSAP53,0.0,2.64611807860625,2.3484196912416997,Non-MSI-H
SCN9A,0.0,3.4555890480557454,3.5331920434540462,MSI-H
B3GALT2,0.0,3.2923384705814205,3.3897428521231032,MSI-H
STK33,0.0,3.1765723593287145,2.9072623657867935,Non-MSI-H
BACH2,0.0,3.5634608980811118,3.647032280596967,MSI-H
SOX14,0.0,2.8195764608473772,2.2162167522776937,Non-MSI-H
ERICH5,0.0,3.5423666858002507,2.841919523226976,Non-MSI-H
ADGRG2,0.0,3.0589478824288574,2.8045528833965574,Non-MSI-H
TRABD2B,0.0,3.7801435536254613,3.7318828619007465,Non-MSI-H
H3C8,0.0,3.2630966138958954,2.3545078548714446,Non-MSI-H
CSDC2,0.0,3.5642104240757484,3.1921400784528946,Non-MSI-H
CDH23,0.0,3.8069237309353228,3.6379200207157516,Non-MSI-H
LINC01694,0.0,3.0088473293359392,2.658242927705488,Non-MSI-H
PIFO,0.0,3.6578347817716397,2.7283005678753867,Non-MSI-H
CELF5,0.0,3.5684169844597946,2.7347507004077873,Non-MSI-H
SIGLEC14,0.0,3.4131455392149834,4.0397249003305875,MSI-H
ZNF569,0.0,3.9206723584400547,3.404521189289398,Non-MSI-H
HLA-DOB,0.0,3.7200936724422218,3.883745863038275,MSI-H
PCDHGB2,0.0,3.3736315511224744,3.6781577218895993,MSI-H
FAM30A,0.0,3.205282319254533,3.112055566195663,Non-MSI-H
CLEC4E,0.0,3.233735188517321,4.185217588886215,MSI-H
PNMA8A,0.0,3.6787272426008713,3.31879308225095,Non-MSI-H
PCDHGB5,0.0,3.2320889166161284,2.990695313039154,Non-MSI-H
PTPRN,0.0,3.384169576239818,3.1811165707576037,Non-MSI-H
RPL21P28,0.0,3.7782705598435014,3.171515792897519,Non-MSI-H
FAM110B,0.0,3.77534662026657,3.707974406350528,Non-MSI-H
TMIGD1,0.0,2.29222804664742,1.3912898083185579,Non-MSI-H
CCR4,0.0,3.654941527645062,3.671664991912366,MSI-H
SLFN12,0.0,3.760077595008371,3.7969126791864114,MSI-H
ZBED9,0.0,2.992203088217609,2.8347727960649713,Non-MSI-H
CASS4,0.0,3.65877799539073,4.151040860525257,MSI-H
NPY1R,0.0,3.3045441938541997,2.2123391040377802,Non-MSI-H
PRAC2,0.0,3.3921951564073933,3.1705881545365577,Non-MSI-H
DPF3,0.0,3.676845502853432,3.9126151211136744,MSI-H
IPCEF1,0.0,3.802491594369797,3.6973257545591878,Non-MSI-H
LIPC,0.0,2.3426943817157992,1.9887074064912957,Non-MSI-H
ASCL5,0.0,3.7023902136974653,2.8195751446608375,Non-MSI-H
ST8SIA1,0.0,3.743864127434435,3.57704566113506,Non-MSI-H
TMEM82,0.0,3.6959582973306104,2.8844543245190235,Non-MSI-H
CITED1,0.0,3.318865599897748,3.886862299687639,MSI-H
LINC00858,0.0,3.5397935672478678,2.1167707074364626,Non-MSI-H
DMRTA2,0.0,2.6220265063848336,2.0561328917671235,Non-MSI-H
PRKN,0.0,3.9950616810440205,3.1810906677377893,Non-MSI-H
HERC2P3,0.0,3.524298971401808,3.2322606897254507,Non-MSI-H
HERC2P7,0.0,3.8350560242413416,3.4947138902500496,Non-MSI-H
VWCE,0.0,3.4771455438104977,3.2550164115529383,Non-MSI-H
TDRD6,0.0,3.7901814007616177,3.652818113173896,Non-MSI-H
C5orf38,0.0,2.5605336030790418,3.496014180987035,MSI-H
AMPH,0.0,3.4168518243410158,3.212796948023768,Non-MSI-H
ZNF287,0.0,3.9093594374151936,3.4493182660687336,Non-MSI-H
H2BC18,0.0,3.028375583273065,2.9013449597358774,Non-MSI-H
TREML2,0.0,3.2200914876402273,2.839805064707455,Non-MSI-H
CABP4,0.0,3.625418197893461,3.2212042383782427,Non-MSI-H
SIK1,0.0,2.86954531218171,2.7561482910965704,Non-MSI-H
PRDM6,0.0,3.5900248579071095,3.394927159720918,Non-MSI-H
NXPE2,0.0,3.8549363735262827,3.9672777331447624,MSI-H
CAMKV,0.0,2.847441639616178,1.769109400768042,Non-MSI-H
SLC6A19,0.0,2.4456561277637543,1.981030999933214,Non-MSI-H
RUNDC3A,0.0,3.117331992974177,2.5923796143221147,Non-MSI-H
MAGEE1,0.0,3.6941270809921822,2.9103833421054492,Non-MSI-H
MT1A,0.0,3.223385482899519,2.9718151877084447,Non-MSI-H
ANKRD65,0.0,3.7445683611417446,3.5098055733673483,Non-MSI-H
HSP90AB2P,0.0,3.6867937879035813,3.621196414515564,Non-MSI-H
PTHLH,0.0,3.565843744748383,3.5629120500401266,Non-MSI-H
ZFP82,0.0,3.6146483202057746,3.4117195869067998,Non-MSI-H
KRT8P11,0.0,3.3838127967727196,3.449186656199325,MSI-H
GCNT4,0.0,3.6632065650336973,3.6916452955505674,MSI-H
ZNF90,0.0,3.393290678889391,2.8698177538908927,Non-MSI-H
SHISA3,0.0,3.1910137121573325,2.780665863881866,Non-MSI-H
CD33,0.0,3.6958312896198473,4.075293952161934,MSI-H
RUNDC3B,0.0,3.7213756628110377,3.372256649636099,Non-MSI-H
TNFSF14,0.0,3.670134079309815,4.016835307489669,MSI-H
RHPN1-AS1,0.0,3.9022550379528793,3.085330460978257,Non-MSI-H
S100A1,0.0,3.7273528766923105,3.4534954446787927,Non-MSI-H
BNC1,0.0,0.7449733562509477,0.9092257457738087,MSI-H
ZNF529-AS1,0.0,3.9398081550345814,2.8235917794822036,Non-MSI-H
CST2,0.0,3.4236264626400557,2.715100114204925,Non-MSI-H
LHX4,0.0,3.766691159876672,3.5353953360586545,Non-MSI-H
IGFN1,0.0,2.981242160792158,2.049005933185217,Non-MSI-H
KCNQ3,0.0,3.5599037518957415,3.6931673109426444,MSI-H
CFAP70,0.0,3.674984038074354,3.478229189883277,Non-MSI-H
LINC01235,0.0,3.4788726542575374,3.7542205636315042,MSI-H
GSTA1,0.0,3.0001695017232692,2.517504281598263,Non-MSI-H
KLF15,0.0,3.5181701135521934,3.7528590799926325,MSI-H
PPFIA4,0.0,3.6513243774656963,3.5420525619685392,Non-MSI-H
CLVS2,0.0,0.8653220462634507,0.3125373115612725,Non-MSI-H
PKD1P5,0.0,3.3175686746725033,2.962185643566537,Non-MSI-H
LINC02688,0.0,3.335725376835802,4.242439982539255,MSI-H
SSTR5,0.0,2.9120287922710197,3.1268459813922935,MSI-H
COL1A2,0.0,10.561083748976742,10.711628469805149,MSI-H
PRAM1,0.0,3.6946730136458306,3.847954681824411,MSI-H
ITLN2,0.0,1.878398408783598,1.3771014084150721,Non-MSI-H
SGCA,0.0,3.3697545884330866,2.6379014515171124,Non-MSI-H
PCOLCE2,0.0,2.8662092611959418,2.5414263874749503,Non-MSI-H
B3GALT1,0.0,3.145843469576452,2.472286195140712,Non-MSI-H
ABCB4,0.0,3.830433133319525,3.251335863154808,Non-MSI-H
SNCA,0.0,3.456094781352014,3.5353479510373735,MSI-H
RIPPLY3,0.0,3.5362890267723253,1.8573298335369035,Non-MSI-H
ISLR2,0.0,3.673014850439268,2.8124492995626853,Non-MSI-H
KCNK10,0.0,3.6169787287399915,3.4672552848266194,Non-MSI-H
PNPLA3,0.0,2.8382265876280868,4.130592904050476,MSI-H
LINC00545,0.0,0.9787826859903712,0.21521357425523427,Non-MSI-H
UCKL1-AS1,0.0,3.813938854001529,2.9931630691807602,Non-MSI-H
SPRR1A,0.0,1.3634685445245502,1.751285744196445,MSI-H
CLDN11,0.0,3.5162815531193377,2.9589768645031196,Non-MSI-H
ZNF471,0.0,3.5615655571438345,2.903934513598722,Non-MSI-H
RELN,0.0,3.1471784154268736,2.715050211980913,Non-MSI-H
COL3A1,0.0,10.611045019409557,10.77486413190799,MSI-H
LINC00426,0.0,3.776186341586488,3.3960232597690383,Non-MSI-H
DSEL,0.0,3.596274655002384,3.6302485890703746,MSI-H
NWD1,0.0,3.5749093725452257,2.9696336408912556,Non-MSI-H
CD19,0.0,3.4524993002747224,3.0458091421812594,Non-MSI-H
LINC01781,0.0,1.0221579883864638,0.8463356921283016,Non-MSI-H
ICAM3,0.0,3.615692487752741,3.706521553562779,MSI-H
SFTPB,0.0,1.555279465993277,2.045063652222715,MSI-H
FAM182A,0.0,0.9924207914194969,0.9617883787440451,Non-MSI-H
MTND4P24,0.0,1.9609204904176716,1.5767787485602256,Non-MSI-H
PNCK,0.0,3.315460757257131,2.6760408106793356,Non-MSI-H
MTCYBP18,0.0,2.4490881892924175,2.287158390517514,Non-MSI-H
REP15,0.0,3.0523757206539814,3.1523904967496468,MSI-H
DGCR6,0.0,3.686558457343044,4.02222275576407,MSI-H
LOC100128398,0.0,3.611243594288643,2.711737500939394,Non-MSI-H
CTF1,0.0,3.6176678670467344,3.4312289285772577,Non-MSI-H
ANO5,0.0,3.092059154459315,2.8078815839708473,Non-MSI-H
C17orf78,0.0,1.9364361968051405,1.5616332312682828,Non-MSI-H
ANKRD33B,0.0,3.6252357886078523,3.7296442733079282,MSI-H
SPTSSB,0.0,2.4548421123386275,3.2379335353022087,MSI-H
CSRNP3,0.0,3.3964839490550665,3.207651643150973,Non-MSI-H
MAP10,0.0,3.515272466738352,2.872729261600179,Non-MSI-H
ICOS,0.0,3.570904463564591,3.9501827762610753,MSI-H
FAM24B,0.0,3.815895018120244,3.31782870054623,Non-MSI-H
CLDN8,0.0,1.7920158169874052,0.8034045194807543,Non-MSI-H
REEP2,0.0,3.656548899025202,3.5833895395772712,Non-MSI-H
IGHV3-75,0.0,0.9779297342376037,0.7065863070833643,Non-MSI-H
AMBP,0.0,3.4058177922389823,3.1236970856428456,Non-MSI-H
CHRM2,0.0,2.000575935014647,1.1500063071471252,Non-MSI-H
COL11A2,0.0,3.2954099150855676,3.4502451830933545,MSI-H
CCDC60,0.0,2.7352890520965993,2.663770366220161,Non-MSI-H
CNTFR,0.0,2.561678803444841,1.8712539656502065,Non-MSI-H
CNTN3,0.0,3.2508922249675116,2.1394085777634353,Non-MSI-H
ADRB3,0.0,0.8283607842615003,0.7903833964447653,Non-MSI-H
ZNF677,0.0,3.649986538675067,3.440740679202882,Non-MSI-H
SERPINA4,0.0,3.0269817973275863,2.556923281935911,Non-MSI-H
DYNC1I1,0.0,3.308082897599112,2.7384052969749835,Non-MSI-H
MIR8071-2,0.0,0.9746031171525177,0.9921606406525099,MSI-H
PLTP,0.0,8.002402903762723,7.235767672312681,Non-MSI-H
GOLGA4,0.0,8.033635095173915,7.9853942207334185,Non-MSI-H
KCNN4,0.0,8.063219420056608,7.600775199479757,Non-MSI-H
DPYSL3,0.0,7.610725421058395,7.45246092123785,Non-MSI-H
HLA-DQB1,0.0,7.3761363689260495,8.056293313793766,MSI-H
S100A4,0.0,7.689742334604819,7.510462411058734,Non-MSI-H
TRIM31,0.0,7.83861863992824,7.059882467474641,Non-MSI-H
ANXA1,0.0,7.595664506017393,7.9763914205297946,MSI-H
ALDH1A1,0.0,7.269587224688514,7.486992079680167,MSI-H
LGR5,0.0,7.64074373576487,7.004558492285953,Non-MSI-H
MUC4,0.0,7.064338655785793,7.51277552614443,MSI-H
LAMA3,0.0,7.778958455027979,7.857535295104762,MSI-H
LINC00524,0.0,0.9341588221413752,0.43027499851645906,Non-MSI-H
GYG2P1,0.0,2.089847601629269,1.7293475934228997,Non-MSI-H
ZFP37,0.0,3.619020244030203,3.691486201212864,MSI-H
KL,0.0,3.402479013022821,2.766162689921973,Non-MSI-H
LINC00540,0.0,2.561054609171474,2.131361258826165,Non-MSI-H
FGF1,0.0,3.5154300735636794,3.441036921268318,Non-MSI-H
RPL35P5,0.0,3.464894260655276,3.515475634423712,MSI-H
LOC100505501,0.0,3.5540423217301846,4.181313254888192,MSI-H
IGKV6-21,0.0,2.867923524757843,2.8316955147588363,Non-MSI-H
STPG4,0.0,3.3864867542814636,3.127802063728667,Non-MSI-H
ZFHX4-AS1,0.0,0.9514520342716581,0.7744570396776517,Non-MSI-H
PCDHB2,0.0,3.3800338252642517,3.185159114002295,Non-MSI-H
TRIM63,0.0,1.0290158840804946,0.4803256547881608,Non-MSI-H
PHYHIP,0.0,3.435485845935734,3.44237401598978,MSI-H
TNIP3,0.0,3.277422289857,3.7483364501990923,MSI-H
EVX2,0.0,1.0333035265115798,0.5069302984655432,Non-MSI-H
TENT5B,0.0,3.4750739081217703,3.861952067660096,MSI-H
CHRM1,0.0,3.09539036467071,4.0159992540962,MSI-H
KLHDC7B,0.0,3.5228354386117604,4.0731724558692575,MSI-H
ZNF285,0.0,3.3726665654152095,1.9218570222231772,Non-MSI-H
EVC2,0.0,3.595754231688287,3.4520012675275837,Non-MSI-H
MEOX2,0.0,2.8684325138816407,2.805946997579269,Non-MSI-H
KIF5A,0.0,3.4324829880173557,3.0782910909288836,Non-MSI-H
BAAT,0.0,2.1603901368027674,2.1571664494720935,Non-MSI-H
SH2D1A,0.0,3.3960862643979977,3.96861811443752,MSI-H
SEMA3D,0.0,2.736444914705595,2.5913887215072298,Non-MSI-H
SIRPB1,0.0,3.2314856928661446,3.7938348659407226,MSI-H
SLIT1,0.0,2.975293798767093,2.703517356375393,Non-MSI-H
MAP6,0.0,3.62901761097136,3.0878342434681887,Non-MSI-H
RAET1L,0.0,3.4380555484163873,3.544684702072759,MSI-H
KANK4,0.0,3.2532713789331655,2.993438036127269,Non-MSI-H
BMX,0.0,3.6501060954405373,3.252445077565052,Non-MSI-H
LINC01749,0.0,0.7587552211616633,1.269422005328997,MSI-H
NOC2LP1,0.0,3.0515231047008164,2.8202220364557444,Non-MSI-H
IGF2,0.0,7.559231488277883,6.571830162601043,Non-MSI-H
OPRD1,0.0,2.844503436862107,2.6288510999310195,Non-MSI-H
SEMG1,0.0,1.7301303695994128,3.415385734761593,MSI-H
SAMD3,0.0,3.354196491049485,3.414849917856893,MSI-H
FN1,0.0,9.892136024286179,10.11438289965548,MSI-H
TPRXL,0.0,2.4930967548822847,3.094496137411729,MSI-H
IGHG1,0.0,9.604473202627181,10.118461715233744,MSI-H
LINC00893,0.0,3.6780257936612006,3.2185078451851963,Non-MSI-H
IGKV3D-11,0.0,2.9344689722842956,2.767301307870086,Non-MSI-H
ELFN2,0.0,2.9126924779756154,2.8271330286416423,Non-MSI-H
OLFM4,0.0,9.625964402280463,8.7026603274179,Non-MSI-H
ASPG,0.0,3.367224292842548,2.9141440518506974,Non-MSI-H
SERPINA5,0.0,3.4002484149436936,3.0541219054543856,Non-MSI-H
LINC01833,0.0,2.73693235309103,2.1577838963908293,Non-MSI-H
GZMK,0.0,3.08946282860331,3.8090916463914994,MSI-H
LOC117779438,0.0,0.9192863815269919,1.6683319390048519,MSI-H
TESPA1,0.0,3.5091484993328326,3.657754077320914,MSI-H
XKR6,0.0,3.2307040701200855,3.2387320610928736,MSI-H
SLC5A7,0.0,0.8696237304699947,0.3957081938762058,Non-MSI-H
APOA2,0.0,1.5348425978783475,1.0588664446746257,Non-MSI-H
LY9,0.0,3.439122196010088,3.5582828582151746,MSI-H
PDCD6IPP1,0.0,1.0327227987954124,0.9553884943711384,Non-MSI-H
ZNF528-AS1,0.0,3.5741409683475402,2.936892031142526,Non-MSI-H
CLDN14,0.0,3.414628567311468,2.9148355816333176,Non-MSI-H
CLGN,0.0,3.0649200097300744,2.053106130687657,Non-MSI-H
KCNK15,0.0,3.1236166074062073,3.2251341082194727,MSI-H
TMEM61,0.0,3.222978896581217,4.001682213098794,MSI-H
AKR1C4,0.0,2.7976504365197834,2.6273186059105273,Non-MSI-H
GRP,0.0,3.270358407647964,2.464634875676925,Non-MSI-H
NCAM2,0.0,3.273548802986609,3.1194042349016557,Non-MSI-H
GALNT17,0.0,3.6166030325586522,2.8769755212031534,Non-MSI-H
IGHV3-76,0.0,1.0880553421352575,0.8733437524415992,Non-MSI-H
TRPV3,0.0,3.5252351014281924,2.8931803016147506,Non-MSI-H
PI16,0.0,2.5606676658156995,2.1452467451524613,Non-MSI-H
VSIG1,0.0,2.6422414696546057,3.2610922353519056,MSI-H
PDE7B,0.0,3.5827888177706226,3.385255873738464,Non-MSI-H
DHDH,0.0,3.578797276592225,3.5002550102868817,Non-MSI-H
ENOX1,0.0,3.634573145581223,3.418098341634756,Non-MSI-H
TKTL1,0.0,1.230984174819496,1.2453506295479304,MSI-H
ABCA11P,0.0,3.74011215735999,3.333644245264341,Non-MSI-H
EEF1B2P6,0.0,3.6295369529040427,3.3328540746297923,Non-MSI-H
CLCA2,0.0,1.6914346402302245,2.0489919828201524,MSI-H
PGM5-AS1,0.0,0.8252900479632591,0.47626849930972076,Non-MSI-H
GPR84,0.0,3.3915409266815377,4.062594142225584,MSI-H
CYP24A1,0.0,2.9042483338839897,1.604718001477663,Non-MSI-H
IGHV3-22,0.0,0.9728374159477007,1.0291698824995477,MSI-H
BHLHE22,0.0,3.5549929719864886,3.3211170206900142,Non-MSI-H
NKX3-1,0.0,3.2091786162997,4.492266306057667,MSI-H
